ID,Latitude,Longitude,n,date_min,date_max,mins,hours,days
8,-18.9792,34.3513,35,2020-10-08 12:40:33 UTC,2021-10-30 5:00:50 UTC,557280,9288,387
9,-18.9792,34.3514,6,2020-10-19 7:53:33 UTC,2021-09-22 5:00:21 UTC,486720,8112,338
11,-18.9792,34.3516,2,2020-10-12 22:48:41 UTC,2021-10-11 6:00:51 UTC,524160,8736,364
14,-18.9792,34.4171,6,2020-10-31 17:09:01 UTC,2020-11-01 9:13:25 UTC,1440,24,1
2,-18.9791,34.3507,5,2020-10-20 13:59:53 UTC,2021-10-05 6:00:51 UTC,504000,8400,350
3,-18.9791,34.3508,31,2021-01-14 11:10:12 UTC,2021-10-05 7:00:55 UTC,380100,6335,263.958333333333
4,-18.9791,34.3509,458,2020-12-14 7:48:32 UTC,2021-11-01 7:00:20 UTC,463680,7728,322
5,-18.9791,34.351,494,2020-09-07 17:00:23 UTC,2021-11-09 22:00:31 UTC,616380,10273,428.041666666667
6,-18.9791,34.3511,73,2020-09-08 17:00:10 UTC,2021-11-03 4:00:54 UTC,606300,10105,421.041666666667
7,-18.9791,34.3512,22,2020-09-09 4:00:40 UTC,2021-11-02 6:00:05 UTC,603420,10057,419.041666666667
8,-18.9791,34.3513,13,2020-10-10 6:55:46 UTC,2021-11-01 4:00:33 UTC,557340,9289,387.041666666667
9,-18.9791,34.3514,2,2021-10-28 4:00:58 UTC,2021-11-04 4:00:27 UTC,10140,169,7.04166666666667
10,-18.9791,34.3515,2,2021-09-12 5:00:29 UTC,2021-09-15 4:00:46 UTC,4320,72,3
2,-18.979,34.3507,2,2021-05-27 18:56:20 UTC,2021-05-29 3:04:51 UTC,2880,48,2
3,-18.979,34.3508,32,2020-12-06 12:58:20 UTC,2021-11-04 7:00:04 UTC,479520,7992,333
4,-18.979,34.3509,368,2020-11-28 18:09:21 UTC,2021-11-08 4:00:32 UTC,496800,8280,345
5,-18.979,34.351,161,2020-11-18 5:01:03 UTC,2021-10-21 5:00:33 UTC,485220,8087,336.958333333333
6,-18.979,34.3511,32,2020-11-20 23:19:03 UTC,2021-10-19 6:00:50 UTC,479460,7991,332.958333333333
7,-18.979,34.3512,11,2020-09-15 4:00:40 UTC,2021-10-23 4:00:18 UTC,580320,9672,403
8,-18.979,34.3513,5,2020-10-25 15:03:56 UTC,2021-10-01 6:00:16 UTC,491040,8184,341
9,-18.979,34.3514,3,2021-04-06 22:02:00 UTC,2021-10-27 7:00:34 UTC,293760,4896,204
10,-18.979,34.3515,2,2021-09-08 5:00:19 UTC,2021-10-01 5:00:30 UTC,33120,552,23
2,-18.9789,34.3507,3,2021-01-28 6:39:42 UTC,2021-09-25 5:00:19 UTC,345540,5759,239.958333333333
3,-18.9789,34.3508,5,2020-12-10 7:22:33 UTC,2021-10-24 6:00:10 UTC,457860,7631,317.958333333333
4,-18.9789,34.3509,12,2020-12-13 19:45:44 UTC,2021-08-29 16:41:18 UTC,372900,6215,258.958333333333
5,-18.9789,34.351,15,2020-12-27 3:11:33 UTC,2021-10-22 6:00:19 UTC,430500,7175,298.958333333333
6,-18.9789,34.3511,10,2020-11-19 23:12:32 UTC,2021-10-09 6:00:54 UTC,466500,7775,323.958333333333
7,-18.9789,34.3512,5,2020-10-26 8:39:33 UTC,2021-10-23 7:00:49 UTC,521220,8687,361.958333333333
8,-18.9789,34.3513,3,2020-12-30 15:34:27 UTC,2021-09-22 7:00:23 UTC,382980,6383,265.958333333333
9,-18.9789,34.3514,3,2021-08-29 6:00:17 UTC,2021-09-20 7:00:21 UTC,31680,528,22
3,-18.9788,34.351,4,2020-12-22 2:39:29 UTC,2021-10-20 7:00:12 UTC,434820,7247,301.958333333333
4,-18.9788,34.3511,6,2020-11-25 17:49:42 UTC,2021-10-25 5:00:59 UTC,480900,8015,333.958333333333
5,-18.9788,34.3512,2,2021-09-11 5:00:11 UTC,2021-10-24 4:00:13 UTC,61920,1032,43
6,-18.9788,34.3513,5,2021-02-18 0:59:30 UTC,2021-10-10 7:00:43 UTC,336900,5615,233.958333333333
7,-18.9788,34.3514,3,2020-09-09 17:00:54 UTC,2021-10-15 6:00:51 UTC,577440,9624,401
3,-18.9787,34.3512,2,2020-11-27 12:01:19 UTC,2020-12-09 1:14:42 UTC,17280,288,12
4,-18.9787,34.3513,4,2021-09-24 4:00:54 UTC,2021-10-23 5:00:40 UTC,41760,696,29
5,-18.9787,34.3514,2,2021-08-27 6:00:03 UTC,2021-10-10 6:00:01 UTC,63360,1056,44
2,-18.9783,34.3483,3,2021-06-16 8:15:03 UTC,2021-08-10 12:43:27 UTC,79200,1320,55
3,-18.9783,34.3484,28,2021-06-11 8:44:20 UTC,2021-09-07 17:15:33 UTC,126720,2112,88
4,-18.9783,34.3485,10,2021-07-12 7:46:33 UTC,2021-08-24 14:12:32 UTC,61920,1032,43
2,-18.9782,34.3483,12,2021-06-15 8:08:03 UTC,2021-09-14 18:01:40 UTC,131040,2184,91
3,-18.9782,34.3484,797,2021-06-11 14:45:02 UTC,2021-10-21 4:30:33 UTC,190080,3168,132
4,-18.9782,34.3485,389,2021-06-11 20:47:21 UTC,2021-10-21 10:31:57 UTC,190080,3168,132
5,-18.9782,34.3486,2,2021-06-29 6:23:40 UTC,2021-08-26 14:25:42 UTC,83520,1392,58
2,-18.9781,34.3483,3,2021-06-20 9:07:12 UTC,2021-08-03 13:48:12 UTC,63360,1056,44
3,-18.9781,34.3484,109,2021-06-12 2:49:02 UTC,2021-08-26 2:22:33 UTC,108000,1800,75
4,-18.9781,34.3485,32,2021-06-11 14:46:40 UTC,2021-08-20 3:16:02 UTC,100800,1680,70
2,-18.9761,34.352,2,2020-11-07 9:51:03 UTC,2020-12-01 6:24:02 UTC,34560,576,24
1,-18.976,34.352,4,2020-11-05 15:40:03 UTC,2020-11-30 18:20:33 UTC,36000,600,25
2,-18.976,34.3521,5,2020-11-30 12:19:21 UTC,2021-07-25 0:57:31 UTC,341220,5687,236.958333333333
4,-18.9759,34.3521,2,2020-11-30 0:15:52 UTC,2020-12-01 12:25:44 UTC,1440,24,1
1,-18.9734,34.4614,6,2021-03-29 17:26:50 UTC,2021-03-30 1:29:02 UTC,1440,24,1
2,-18.9734,34.5226,2,2020-11-16 22:00:47 UTC,2020-11-17 2:00:31 UTC,1440,24,1
1,-18.9719,34.3026,2,2021-05-10 12:38:02 UTC,2021-10-24 1:14:31 UTC,240480,4008,167
3,-18.9675,34.4934,2,2020-10-16 14:00:50 UTC,2020-10-17 18:00:32 UTC,1440,24,1
4,-18.9675,34.4935,2,2020-10-16 10:04:03 UTC,2020-10-17 10:00:56 UTC,1440,24,1
1,-18.9645,34.1983,6,2021-01-08 0:38:32 UTC,2021-01-09 4:46:42 UTC,1440,24,1
6,-18.9643,34.1983,4,2021-01-08 20:44:26 UTC,2021-01-09 16:49:20 UTC,1440,24,1
3,-18.9639,34.3762,2,2021-01-08 20:00:02 UTC,2021-01-09 4:00:20 UTC,1440,24,1
4,-18.9637,34.3532,3,2021-09-23 5:41:38 UTC,2021-10-15 5:04:56 UTC,31680,528,22
6,-18.9628,34.4961,2,2020-10-14 18:00:55 UTC,2020-10-15 22:00:56 UTC,1440,24,1
4,-18.9627,34.4961,2,2020-10-14 14:00:32 UTC,2020-10-15 18:00:31 UTC,1440,24,1
2,-18.9625,34.3781,2,2021-10-05 12:00:20 UTC,2021-10-16 13:12:56 UTC,15840,264,11
2,-18.9622,34.5124,2,2020-11-09 14:00:09 UTC,2020-11-10 10:00:31 UTC,1440,24,1
5,-18.9621,34.5124,3,2020-11-10 6:00:31 UTC,2020-11-11 6:00:32 UTC,1440,24,1
5,-18.962,34.5125,4,2020-11-10 18:00:26 UTC,2020-11-11 2:00:02 UTC,1440,24,1
1,-18.9618,34.3011,2,2021-10-28 22:13:06 UTC,2021-10-29 2:14:32 UTC,1440,24,1
6,-18.9606,34.5111,5,2020-10-20 10:00:31 UTC,2020-11-09 10:00:01 UTC,28860,481,20.0416666666667
5,-18.9602,34.5101,3,2020-10-19 18:00:02 UTC,2020-10-21 2:00:32 UTC,2880,48,2
5,-18.9557,34.305,3,2021-01-09 16:05:27 UTC,2021-10-26 17:58:02 UTC,417540,6959,289.958333333333
3,-18.9535,34.5223,2,2020-10-11 14:00:01 UTC,2020-10-13 2:00:01 UTC,2880,48,2
5,-18.9535,34.5225,3,2020-10-13 18:00:31 UTC,2020-10-14 2:00:10 UTC,1440,24,1
5,-18.9533,34.5349,3,2020-10-24 10:00:39 UTC,2020-12-13 6:00:26 UTC,72060,1201,50.0416666666667
4,-18.9521,34.5211,2,2020-12-05 18:00:01 UTC,2020-12-06 2:00:31 UTC,1440,24,1
7,-18.9499,34.5105,2,2020-11-30 18:00:02 UTC,2020-12-01 22:05:01 UTC,1440,24,1
6,-18.9497,34.5107,3,2020-11-30 6:05:31 UTC,2020-12-02 2:00:02 UTC,2880,48,2
5,-18.9495,34.5405,2,2020-11-26 18:00:31 UTC,2020-11-27 2:00:31 UTC,1440,24,1
9,-18.9493,34.5253,2,2020-11-22 22:00:31 UTC,2020-11-23 2:00:40 UTC,1440,24,1
5,-18.9491,34.3587,4,2020-11-11 6:19:11 UTC,2020-11-12 22:29:31 UTC,1440,24,1
7,-18.9491,34.359,8,2020-11-11 18:21:47 UTC,2020-11-13 18:35:01 UTC,2880,48,2
2,-18.9488,34.287,2,2021-08-21 11:29:32 UTC,2021-09-01 12:42:02 UTC,15840,264,11
1,-18.9477,34.3004,4,2021-05-20 23:01:32 UTC,2021-05-23 11:17:19 UTC,4320,72,3
2,-18.9477,34.3005,7,2021-05-21 11:04:20 UTC,2021-05-23 7:16:32 UTC,2880,48,2
4,-18.9458,34.5134,3,2020-12-03 18:00:10 UTC,2020-12-04 2:00:31 UTC,1440,24,1
7,-18.9452,34.5339,3,2020-10-30 18:00:01 UTC,2020-10-31 2:00:01 UTC,1440,24,1
3,-18.9451,34.5339,2,2020-10-29 22:04:01 UTC,2020-10-30 6:00:48 UTC,1440,24,1
9,-18.9448,34.5343,2,2020-10-29 10:00:01 UTC,2020-10-30 10:00:01 UTC,1440,24,1
11,-18.9444,34.5405,2,2020-11-20 22:00:56 UTC,2020-11-21 2:00:56 UTC,1440,24,1
2,-18.9436,34.2893,3,2021-09-01 16:43:01 UTC,2021-09-02 0:46:02 UTC,1440,24,1
5,-18.9422,34.544,2,2020-12-09 10:00:26 UTC,2020-12-10 10:00:20 UTC,1440,24,1
2,-18.9408,34.2884,2,2020-12-13 22:37:54 UTC,2021-07-27 16:49:01 UTC,325380,5423,225.958333333333
4,-18.9393,34.3206,2,2021-09-07 21:22:50 UTC,2021-09-08 1:24:02 UTC,1440,24,1
2,-18.9387,34.2969,3,2021-08-29 20:24:32 UTC,2021-08-30 4:26:31 UTC,1440,24,1
4,-18.9381,34.3677,3,2021-01-20 22:00:45 UTC,2021-01-21 6:00:01 UTC,1440,24,1
8,-18.9357,34.5201,2,2020-12-02 22:00:31 UTC,2020-12-03 2:00:31 UTC,1440,24,1
3,-18.9351,34.3372,2,2021-11-06 20:23:31 UTC,2021-11-07 0:24:56 UTC,1440,24,1
2,-18.9343,34.3164,3,2021-10-15 5:57:32 UTC,2021-10-18 10:18:34 UTC,4320,72,3
3,-18.9343,34.3165,2,2021-10-18 6:17:28 UTC,2021-10-29 7:27:40 UTC,15840,264,11
3,-18.9337,34.3357,2,2021-10-24 14:58:40 UTC,2021-11-07 8:27:02 UTC,20220,337,14.0416666666667
8,-18.9311,34.3394,3,2020-09-01 14:45:30 UTC,2020-09-07 15:54:20 UTC,8640,144,6
1,-18.931,34.2556,3,2021-04-26 23:34:16 UTC,2021-04-27 3:35:10 UTC,1440,24,1
2,-18.9308,34.2901,2,2021-01-29 12:12:30 UTC,2021-03-23 11:05:00 UTC,76320,1272,53
6,-18.9299,34.4143,3,2021-01-15 4:00:44 UTC,2021-02-11 4:00:20 UTC,38880,648,27
3,-18.9295,34.3299,2,2021-09-18 21:12:31 UTC,2021-09-19 1:13:40 UTC,1440,24,1
6,-18.9293,34.3145,2,2021-09-29 23:47:01 UTC,2021-09-30 3:48:01 UTC,1440,24,1
2,-18.929,34.214,2,2021-03-29 18:00:20 UTC,2021-03-30 2:00:55 UTC,1440,24,1
2,-18.9289,34.2135,2,2020-12-25 18:00:55 UTC,2020-12-26 18:00:55 UTC,1440,24,1
3,-18.9289,34.2138,2,2021-03-29 10:08:32 UTC,2021-03-30 14:00:32 UTC,1440,24,1
4,-18.9289,34.214,3,2020-12-25 14:00:38 UTC,2021-03-29 14:00:50 UTC,135300,2255,93.9583333333333
2,-18.9288,34.2138,2,2020-12-26 10:05:04 UTC,2021-03-30 10:06:10 UTC,135300,2255,93.9583333333333
2,-18.9287,34.2438,2,2021-03-27 22:00:56 UTC,2021-03-28 18:00:48 UTC,1440,24,1
3,-18.9268,34.3199,2,2021-03-09 12:15:07 UTC,2021-10-07 13:06:26 UTC,305220,5087,211.958333333333
2,-18.9254,34.2908,2,2021-01-21 6:30:11 UTC,2021-08-05 9:45:59 UTC,282180,4703,195.958333333333
4,-18.9252,34.3349,2,2020-09-18 17:59:31 UTC,2020-11-20 10:06:11 UTC,90780,1513,63.0416666666667
5,-18.9252,34.3352,2,2020-09-22 6:41:05 UTC,2020-11-22 10:28:21 UTC,87900,1465,61.0416666666667
2,-18.9246,34.3174,2,2021-11-04 21:19:02 UTC,2021-11-05 1:19:50 UTC,1440,24,1
2,-18.924,34.302,2,2021-02-27 14:12:52 UTC,2021-03-06 15:40:48 UTC,10080,168,7
3,-18.924,34.3021,2,2021-01-19 14:09:02 UTC,2021-02-22 5:07:07 UTC,48960,816,34
6,-18.924,34.318,2,2021-09-04 9:00:50 UTC,2021-09-21 10:52:23 UTC,24480,408,17
3,-18.9197,34.3261,2,2021-09-16 6:18:09 UTC,2021-10-01 11:58:01 UTC,21600,360,15
3,-18.9183,34.3229,2,2021-09-15 6:11:01 UTC,2021-11-01 4:54:56 UTC,67740,1129,47.0416666666667
10,-18.9182,34.3962,2,2021-04-02 22:00:01 UTC,2021-04-03 6:00:31 UTC,1440,24,1
9,-18.9181,34.3961,3,2021-04-03 14:05:31 UTC,2021-04-04 6:00:08 UTC,1440,24,1
7,-18.9174,34.3592,2,2020-11-13 4:39:40 UTC,2020-12-23 16:36:43 UTC,57600,960,40
6,-18.9173,34.359,3,2020-11-23 6:38:24 UTC,2020-12-09 13:46:29 UTC,23040,384,16
9,-18.9172,34.3594,2,2020-11-30 16:06:42 UTC,2020-12-09 9:44:26 UTC,12960,216,9
2,-18.917,34.1861,2,2020-12-16 18:00:02 UTC,2020-12-17 6:00:31 UTC,1440,24,1
2,-18.9162,34.3471,2,2020-09-17 21:50:50 UTC,2020-09-18 1:52:32 UTC,1440,24,1
1,-18.9148,34.2201,2,2020-09-22 18:06:32 UTC,2020-09-23 2:06:31 UTC,1440,24,1
1,-18.9147,34.2202,3,2020-09-22 6:00:02 UTC,2020-09-23 14:04:20 UTC,1440,24,1
2,-18.9147,34.2203,2,2020-09-22 10:00:09 UTC,2020-09-23 6:00:31 UTC,1440,24,1
6,-18.9144,34.3157,2,2021-11-03 9:09:20 UTC,2021-11-06 5:27:56 UTC,4320,72,3
1,-18.9134,34.1929,2,2020-12-27 22:00:56 UTC,2020-12-28 6:00:01 UTC,1440,24,1
4,-18.9127,34.3574,2,2021-10-27 22:29:22 UTC,2021-10-28 18:34:52 UTC,1440,24,1
3,-18.9126,34.3574,3,2021-10-27 18:27:01 UTC,2021-10-29 2:36:02 UTC,2880,48,2
2,-18.9115,34.3136,2,2021-09-25 23:20:55 UTC,2021-09-26 3:22:01 UTC,1440,24,1
3,-18.9115,34.3199,2,2021-04-01 12:53:55 UTC,2021-04-04 5:24:21 UTC,4320,72,3
3,-18.9112,34.3537,3,2021-01-12 16:43:44 UTC,2021-10-30 2:43:48 UTC,418980,6983,290.958333333333
1,-18.9107,34.1844,2,2020-12-21 10:00:40 UTC,2021-01-22 18:00:40 UTC,46080,768,32
1,-18.9106,34.1844,2,2020-12-20 22:00:20 UTC,2020-12-21 6:00:50 UTC,1440,24,1
1,-18.9102,34.1793,2,2020-12-22 22:00:49 UTC,2020-12-23 2:00:01 UTC,1440,24,1
1,-18.9091,34.3309,3,2021-01-10 16:18:20 UTC,2021-02-23 5:20:37 UTC,63360,1056,44
3,-18.909,34.331,3,2021-01-10 4:12:02 UTC,2021-02-20 8:44:01 UTC,59040,984,41
3,-18.9077,34.3341,2,2021-03-05 11:26:32 UTC,2021-04-04 13:28:24 UTC,43140,719,29.9583333333333
2,-18.9076,34.2206,4,2021-02-07 22:00:10 UTC,2021-02-09 2:00:10 UTC,2880,48,2
1,-18.9075,34.2206,2,2021-02-08 22:00:10 UTC,2021-02-09 6:00:01 UTC,1440,24,1
7,-18.9075,34.3589,3,2021-11-03 11:11:32 UTC,2021-11-04 7:17:10 UTC,1440,24,1
5,-18.9047,34.3396,4,2020-12-18 7:30:26 UTC,2021-10-27 6:23:31 UTC,450660,7511,312.958333333333
5,-18.9032,34.3346,2,2021-02-03 5:10:02 UTC,2021-02-11 10:57:14 UTC,11520,192,8
6,-18.9032,34.3348,2,2021-02-11 14:58:51 UTC,2021-04-25 9:37:25 UTC,105060,1751,72.9583333333333
5,-18.9029,34.2168,2,2021-02-10 6:00:01 UTC,2021-02-11 6:00:31 UTC,1440,24,1
4,-18.9027,34.3192,2,2021-01-23 2:51:54 UTC,2021-08-11 22:27:26 UTC,287940,4799,199.958333333333
1,-18.9026,34.2166,2,2021-02-10 22:00:32 UTC,2021-02-11 2:00:31 UTC,1440,24,1
1,-18.9025,34.2164,2,2021-02-13 22:04:10 UTC,2021-02-14 2:00:31 UTC,1440,24,1
3,-18.8975,34.3113,3,2021-10-25 8:10:20 UTC,2021-11-02 9:02:25 UTC,11580,193,8.04166666666667
2,-18.8974,34.3107,3,2021-10-04 9:54:01 UTC,2021-11-02 5:01:19 UTC,41820,697,29.0416666666667
1,-18.897,34.2098,2,2021-02-05 22:00:57 UTC,2021-02-06 2:00:01 UTC,1440,24,1
2,-18.8955,34.326,2,2020-10-12 20:00:50 UTC,2020-10-13 0:00:20 UTC,1440,24,1
3,-18.8944,34.1994,2,2020-09-24 22:04:48 UTC,2020-09-25 2:00:10 UTC,1440,24,1
4,-18.8942,34.1985,2,2020-10-03 22:06:02 UTC,2020-10-04 2:00:20 UTC,1440,24,1
2,-18.894,34.1983,5,2021-02-02 14:00:50 UTC,2021-02-05 18:00:31 UTC,4320,72,3
3,-18.894,34.1984,5,2021-02-02 2:00:31 UTC,2021-02-05 2:00:50 UTC,4320,72,3
3,-18.8938,34.3125,3,2021-09-02 16:17:10 UTC,2021-09-03 0:19:20 UTC,1440,24,1
1,-18.8933,34.1997,7,2021-01-01 18:00:26 UTC,2021-03-21 6:00:32 UTC,113760,1896,79
2,-18.8933,34.1999,2,2021-01-04 6:00:31 UTC,2021-01-24 10:05:56 UTC,28800,480,20
2,-18.8932,34.1997,2,2021-01-02 6:00:10 UTC,2021-03-21 10:00:26 UTC,112320,1872,78
3,-18.8932,34.1998,7,2021-01-02 10:00:10 UTC,2021-03-21 14:00:32 UTC,112320,1872,78
2,-18.8927,34.1976,2,2020-10-02 22:00:50 UTC,2020-10-09 6:00:31 UTC,10080,168,7
3,-18.8927,34.215,5,2020-12-31 10:00:50 UTC,2021-01-01 6:05:10 UTC,1440,24,1
1,-18.8926,34.1976,2,2020-09-23 22:00:10 UTC,2020-10-09 22:00:18 UTC,23040,384,16
3,-18.8926,34.215,2,2020-12-31 6:00:32 UTC,2021-01-01 14:00:10 UTC,1440,24,1
2,-18.8923,34.1979,3,2020-09-24 14:00:40 UTC,2020-09-25 14:00:40 UTC,1440,24,1
1,-18.8922,34.1978,2,2020-09-30 18:04:28 UTC,2020-10-09 10:00:50 UTC,12960,216,9
3,-18.8922,34.1981,2,2020-09-24 10:00:24 UTC,2020-10-03 14:00:26 UTC,12960,216,9
6,-18.8918,34.365,2,2020-09-08 20:09:20 UTC,2021-09-15 20:00:56 UTC,535680,8928,372
6,-18.8906,34.3622,4,2021-09-15 12:50:26 UTC,2021-09-16 8:56:10 UTC,1440,24,1
4,-18.8904,34.3632,5,2021-09-08 12:03:53 UTC,2021-09-16 4:54:55 UTC,11520,192,8
5,-18.8904,34.3633,2,2021-09-08 8:03:04 UTC,2021-09-14 8:42:31 UTC,8640,144,6
4,-18.89,34.3619,2,2021-11-02 11:04:40 UTC,2021-11-05 15:25:31 UTC,4320,72,3
4,-18.8899,34.362,2,2021-10-23 15:59:20 UTC,2021-11-02 15:06:17 UTC,14460,241,10.0416666666667
3,-18.889,34.3524,2,2021-09-04 20:31:26 UTC,2021-09-10 17:10:48 UTC,8640,144,6
3,-18.8885,34.353,2,2021-09-10 13:09:31 UTC,2021-09-14 13:36:26 UTC,5760,96,4
2,-18.8884,34.353,5,2021-09-01 8:08:53 UTC,2021-09-19 14:10:10 UTC,25920,432,18
3,-18.8878,34.3505,2,2021-09-13 8:36:26 UTC,2021-09-17 9:03:43 UTC,5760,96,4
2,-18.8871,34.2224,2,2021-03-11 21:37:13 UTC,2021-03-12 1:37:31 UTC,1440,24,1
3,-18.8861,34.3285,2,2021-09-22 20:39:02 UTC,2021-09-23 4:41:26 UTC,1440,24,1
3,-18.8832,34.3031,2,2021-01-26 11:35:30 UTC,2021-01-27 11:47:52 UTC,1440,24,1
1,-18.8779,34.2326,2,2021-03-06 8:59:49 UTC,2021-03-07 5:05:23 UTC,1440,24,1
2,-18.8772,34.1956,3,2021-01-05 10:00:02 UTC,2021-01-06 6:00:39 UTC,1440,24,1
3,-18.8772,34.1957,3,2021-01-05 18:00:27 UTC,2021-01-06 2:00:55 UTC,1440,24,1
9,-18.8772,34.4003,3,2021-09-03 11:30:40 UTC,2021-10-19 1:29:31 UTC,66240,1104,46
1,-18.8725,34.251,2,2021-03-16 2:05:01 UTC,2021-03-19 6:25:56 UTC,4320,72,3
7,-18.8676,34.6335,3,2021-04-16 22:00:10 UTC,2021-04-17 6:00:26 UTC,1440,24,1
3,-18.867,34.2416,2,2021-03-22 18:49:31 UTC,2021-03-23 6:53:02 UTC,1440,24,1
6,-18.867,34.3439,63,2021-08-05 13:05:32 UTC,2021-08-25 7:15:01 UTC,28800,480,20
2,-18.8667,34.2415,2,2021-03-21 2:38:20 UTC,2021-03-23 2:52:02 UTC,2880,48,2
3,-18.8667,34.2416,2,2021-03-15 5:59:02 UTC,2021-03-21 6:39:26 UTC,8640,144,6
4,-18.8667,34.2417,3,2021-03-15 14:01:20 UTC,2021-03-22 14:48:32 UTC,10080,168,7
2,-18.866,34.2402,2,2021-04-15 9:28:12 UTC,2021-05-31 7:11:20 UTC,66240,1104,46
5,-18.8634,34.3662,2,2021-06-20 4:04:02 UTC,2021-07-16 8:04:01 UTC,37440,624,26
1,-18.8621,34.3671,2,2021-03-17 12:04:07 UTC,2021-08-17 8:00:20 UTC,220260,3671,152.958333333333
6,-18.8612,34.5582,2,2021-05-10 19:06:12 UTC,2021-05-11 1:07:32 UTC,1440,24,1
3,-18.8611,34.3653,22,2021-09-09 16:56:10 UTC,2021-10-11 13:31:26 UTC,46080,768,32
5,-18.8562,34.3611,2,2021-02-13 20:00:01 UTC,2021-02-14 0:00:01 UTC,1440,24,1
8,-18.8544,34.3738,22,2021-07-19 23:16:31 UTC,2021-07-20 0:00:39 UTC,1440,24,1
3,-18.854,34.3609,2,2020-12-31 8:00:02 UTC,2021-01-07 4:00:56 UTC,10080,168,7
6,-18.8537,34.423,42,2021-09-23 18:28:31 UTC,2021-09-24 2:30:50 UTC,1440,24,1
3,-18.8524,34.3677,42,2021-09-07 20:44:01 UTC,2021-09-08 0:45:01 UTC,1440,24,1
6,-18.8519,34.3757,3,2020-09-29 16:05:40 UTC,2020-11-04 8:04:20 UTC,51900,865,36.0416666666667
5,-18.8516,34.356,2,2020-09-20 12:00:10 UTC,2021-02-14 12:04:01 UTC,211740,3529,147.041666666667
4,-18.8507,34.3797,2,2020-12-24 20:00:01 UTC,2020-12-25 0:04:01 UTC,1440,24,1
11,-18.8506,34.3778,5,2021-09-25 11:16:26 UTC,2021-10-08 9:10:30 UTC,18720,312,13
12,-18.8504,34.379,2,2020-11-10 4:00:03 UTC,2020-11-19 12:00:02 UTC,12960,216,9
6,-18.8497,34.3776,2,2020-11-26 12:05:20 UTC,2020-11-27 12:08:32 UTC,1440,24,1
5,-18.8495,34.3774,2,2020-11-09 0:00:31 UTC,2020-11-30 20:00:32 UTC,30240,504,21
8,-18.8485,34.3766,3,2020-12-20 8:00:05 UTC,2021-11-06 8:18:44 UTC,462240,7704,321
8,-18.8484,34.3734,2,2021-06-09 0:00:50 UTC,2021-06-10 4:00:31 UTC,1440,24,1
9,-18.8484,34.3735,2,2021-06-08 20:00:31 UTC,2021-06-09 4:00:01 UTC,1440,24,1
2,-18.8477,34.3384,2,2021-11-08 5:36:57 UTC,2021-11-09 5:43:02 UTC,1440,24,1
2,-18.8451,34.2782,2,2021-04-21 22:11:01 UTC,2021-04-22 14:15:31 UTC,1440,24,1
3,-18.8439,34.3589,42,2021-07-11 22:23:31 UTC,2021-07-12 2:24:57 UTC,1440,24,1
7,-18.8435,34.3923,42,2021-09-04 20:24:20 UTC,2021-09-05 0:25:19 UTC,1440,24,1
7,-18.8422,34.3987,2,2021-10-26 7:05:31 UTC,2021-11-01 11:46:01 UTC,8700,145,6.04166666666667
4,-18.8421,34.3798,63,2021-09-04 12:23:07 UTC,2021-09-05 8:27:56 UTC,1440,24,1
7,-18.8419,34.3826,2,2020-11-20 0:00:31 UTC,2021-09-23 20:00:31 UTC,442020,7367,306.958333333333
8,-18.8417,34.3776,2,2021-11-02 23:57:00 UTC,2021-11-03 0:00:01 UTC,1440,24,1
4,-18.8416,34.3499,3,2021-02-18 12:00:31 UTC,2021-06-05 8:00:18 UTC,154020,2567,106.958333333333
4,-18.8413,34.3968,22,2021-09-14 9:27:02 UTC,2021-10-05 8:00:31 UTC,30240,504,21
5,-18.8413,34.3969,85,2021-09-11 13:08:10 UTC,2021-10-05 12:00:31 UTC,34560,576,24
7,-18.8413,34.3971,42,2021-09-11 17:09:26 UTC,2021-10-04 15:40:01 UTC,33120,552,23
3,-18.8412,34.3969,23,2021-09-14 13:28:02 UTC,2021-10-05 8:51:39 UTC,30240,504,21
8,-18.841,34.3965,22,2021-09-14 5:25:40 UTC,2021-11-03 20:01:40 UTC,72060,1201,50.0416666666667
11,-18.8406,34.3899,22,2021-07-25 23:56:01 UTC,2021-07-26 0:00:22 UTC,1440,24,1
3,-18.8404,34.322,4,2021-01-14 12:00:10 UTC,2021-08-20 12:00:59 UTC,313860,5231,217.958333333333
5,-18.8396,34.3921,5,2021-11-02 11:53:38 UTC,2021-11-05 8:11:26 UTC,4320,72,3
6,-18.8395,34.3613,2,2020-09-05 0:00:49 UTC,2020-10-16 16:00:10 UTC,59040,984,41
9,-18.8392,34.3799,3,2020-09-14 12:07:22 UTC,2021-11-07 4:23:41 UTC,603420,10057,419.041666666667
4,-18.8391,34.3576,3,2021-01-21 12:06:00 UTC,2021-01-30 12:00:40 UTC,12960,216,9
7,-18.8391,34.3799,7,2020-09-27 12:00:56 UTC,2021-11-07 8:00:04 UTC,584700,9745,406.041666666667
8,-18.8391,34.38,3,2020-11-03 12:07:00 UTC,2021-11-07 4:00:25 UTC,531360,8856,369
7,-18.839,34.38,2,2020-12-19 8:00:46 UTC,2020-12-21 16:00:20 UTC,2880,48,2
2,-18.8389,34.1947,3,2021-01-26 10:00:40 UTC,2021-01-27 6:00:35 UTC,1440,24,1
9,-18.8383,34.3806,2,2020-11-18 8:00:26 UTC,2020-11-25 8:00:32 UTC,10080,168,7
